Date,Order,Year,Month,Day,DayName,Code,Name,Open,High,Low,Close,Future,Conf,Observe,Days,Price,BS_L,TFARCH,TFBS,BS_U,ARCH_L,ARCH_U
2023-11-17,0,2023,11,17,Friday,450080,에코프로머티,43000.0,65800.0,42950.0,57200.0,False,0.7,,,,,,,,,
2023-11-20,1,2023,11,20,Monday,450080,에코프로머티,66000.0,74300.0,61500.0,74300.0,False,0.7,,,,,,,,,
2023-11-21,2,2023,11,21,Tuesday,450080,에코프로머티,85300.0,96500.0,83400.0,96500.0,False,0.7,,,,,,,,,
2023-11-22,3,2023,11,22,Wednesday,450080,에코프로머티,96300.0,108500.0,88200.0,91200.0,False,0.7,,,,,,,,,
2023-11-23,4,2023,11,23,Thursday,450080,에코프로머티,90900.0,101600.0,88900.0,99100.0,False,0.7,,,,,,,,,
2023-11-24,5,2023,11,24,Friday,450080,에코프로머티,98500.0,102000.0,95000.0,99100.0,False,0.7,,,,,,,,,
2023-11-27,6,2023,11,27,Monday,450080,에코프로머티,103900.0,128800.0,102200.0,124600.0,False,0.7,,,,,,,,,
2023-11-28,7,2023,11,28,Tuesday,450080,에코프로머티,122300.0,134100.0,110500.0,133000.0,False,0.7,,,,,,,,,
2023-11-29,8,2023,11,29,Wednesday,450080,에코프로머티,129900.0,151200.0,126500.0,136500.0,False,0.7,,,,,,,,,
2023-11-30,9,2023,11,30,Thursday,450080,에코프로머티,137200.0,144300.0,132300.0,137000.0,False,0.7,,,,,,,,,
2023-12-01,10,2023,12,1,Friday,450080,에코프로머티,137000.0,138900.0,129000.0,136400.0,False,0.7,,,,,,,,,
2023-12-04,11,2023,12,4,Monday,450080,에코프로머티,145200.0,154000.0,136400.0,137500.0,False,0.7,,,,,,,,,
2023-12-05,12,2023,12,5,Tuesday,450080,에코프로머티,137500.0,140200.0,127500.0,131800.0,False,0.7,,,,,,,,,
2023-12-06,13,2023,12,6,Wednesday,450080,에코프로머티,129500.0,132000.0,119700.0,121700.0,False,0.7,,,,,,,,,
2023-12-07,14,2023,12,7,Thursday,450080,에코프로머티,122500.0,129900.0,111100.0,127000.0,False,0.7,,,,,,,,,
2023-12-08,15,2023,12,8,Friday,450080,에코프로머티,126900.0,137500.0,121000.0,134400.0,False,0.7,,,,,,,,,
2023-12-11,16,2023,12,11,Monday,450080,에코프로머티,143100.0,145000.0,136800.0,140200.0,False,0.7,,,,,,,,,
2023-12-12,17,2023,12,12,Tuesday,450080,에코프로머티,136300.0,142700.0,134000.0,140400.0,False,0.7,,,,,,,,,
2023-12-13,18,2023,12,13,Wednesday,450080,에코프로머티,138300.0,141900.0,137300.0,140500.0,False,0.7,,,,,,,,,
2023-12-14,19,2023,12,14,Thursday,450080,에코프로머티,141700.0,142600.0,135000.0,140500.0,False,0.7,,,,,,,,,
2023-12-15,20,2023,12,15,Friday,450080,에코프로머티,144200.0,174700.0,142200.0,169000.0,False,0.7,,,,,,,,,
2023-12-18,21,2023,12,18,Monday,450080,에코프로머티,171100.0,219000.0,170000.0,213000.0,False,0.7,,,,,,,,,
2023-12-19,22,2023,12,19,Tuesday,450080,에코프로머티,215500.0,223000.0,197900.0,205500.0,False,0.7,,,,,,,,,
2023-12-20,23,2023,12,20,Wednesday,450080,에코프로머티,201000.0,208500.0,194300.0,205000.0,False,0.7,,,,,,,,,
2023-12-21,24,2023,12,21,Thursday,450080,에코프로머티,198000.0,204500.0,196000.0,198900.0,False,0.7,,,,,,,,,
2023-12-22,25,2023,12,22,Friday,450080,에코프로머티,184700.0,199900.0,184600.0,188500.0,False,0.7,,,,,,,,,
2023-12-25,26,2023,12,25,Monday,450080,에코프로머티,187800.0,190800.0,175000.0,175800.0,False,0.7,,,,,,,,,
2023-12-26,27,2023,12,26,Tuesday,450080,에코프로머티,187800.0,190800.0,175000.0,175800.0,False,0.7,,,,,,,,,
2023-12-27,28,2023,12,27,Wednesday,450080,에코프로머티,175000.0,178000.0,159700.0,171600.0,False,0.7,,,,,,,,,
2023-12-28,29,2023,12,28,Thursday,450080,에코프로머티,170000.0,197000.0,165700.0,188500.0,False,0.7,,,,,,,,,
2023-12-29,30,2023,12,29,Friday,450080,에코프로머티,192400.0,202000.0,192200.0,199900.0,False,0.7,,,,,,,,,
2024-01-01,31,2024,1,1,Monday,450080,에코프로머티,192400.0,202000.0,192200.0,199900.0,False,0.7,,,,,,,,,
2024-01-02,32,2024,1,2,Tuesday,450080,에코프로머티,192400.0,202000.0,192200.0,199900.0,False,0.7,,,,,,,,,
2024-01-03,33,2024,1,3,Wednesday,450080,에코프로머티,197200.0,209000.0,194700.0,206000.0,False,0.7,,,,,,,,,
2024-01-04,34,2024,1,4,Thursday,450080,에코프로머티,201000.0,213500.0,199800.0,213000.0,False,0.7,,,,,,,,,
2024-01-05,35,2024,1,5,Friday,450080,에코프로머티,220000.0,241000.0,198500.0,201000.0,False,0.7,,,,,,,,,
2024-01-08,36,2024,1,8,Monday,450080,에코프로머티,196000.0,218000.0,194000.0,216000.0,False,0.7,,,,,,,,,
2024-01-09,37,2024,1,9,Tuesday,450080,에코프로머티,219000.0,230000.0,211000.0,220500.0,False,0.7,,,,,,,,,
2024-01-10,38,2024,1,10,Wednesday,450080,에코프로머티,221000.0,240000.0,219000.0,240000.0,False,0.7,,,,,,,,,
2024-01-11,39,2024,1,11,Thursday,450080,에코프로머티,242000.0,244000.0,220500.0,231000.0,False,0.7,,,,,,,,,
2024-01-12,40,2024,1,12,Friday,450080,에코프로머티,227500.0,235000.0,224500.0,230500.0,False,0.7,,,,,,,,,
2024-01-15,41,2024,1,15,Monday,450080,에코프로머티,225000.0,228000.0,212500.0,216500.0,False,0.7,,,,,,,,,
2024-01-16,42,2024,1,16,Tuesday,450080,에코프로머티,211000.0,228500.0,208000.0,223500.0,False,0.7,,,,,,,,,
2024-01-17,43,2024,1,17,Wednesday,450080,에코프로머티,222500.0,230000.0,217500.0,226500.0,False,0.7,,,,,,,,,
2024-01-18,44,2024,1,18,Thursday,450080,에코프로머티,224500.0,228500.0,213500.0,215500.0,False,0.7,,,,,,,,,
2024-01-19,45,2024,1,19,Friday,450080,에코프로머티,214500.0,221500.0,202000.0,216500.0,False,0.7,,,,,,,,,
2024-01-22,46,2024,1,22,Monday,450080,에코프로머티,212000.0,214500.0,190800.0,192000.0,False,0.7,,,,,,,,,
2024-01-23,47,2024,1,23,Tuesday,450080,에코프로머티,185000.0,192700.0,169100.0,170000.0,False,0.7,,,,,,,,,
2024-01-24,48,2024,1,24,Wednesday,450080,에코프로머티,175500.0,187900.0,170100.0,173000.0,False,0.7,,,,,,,,,
2024-01-25,49,2024,1,25,Thursday,450080,에코프로머티,167100.0,168900.0,155200.0,157100.0,False,0.7,,,,,,,,,
2024-01-26,50,2024,1,26,Friday,450080,에코프로머티,152800.0,165700.0,145100.0,159700.0,False,0.7,,,,,,,,,
2024-01-29,51,2024,1,29,Monday,450080,에코프로머티,162000.0,164500.0,142500.0,144300.0,False,0.7,,,,,,,,,
2024-01-30,52,2024,1,30,Tuesday,450080,에코프로머티,148900.0,160800.0,143600.0,145100.0,False,0.7,,,,,,,,,
2024-01-31,53,2024,1,31,Wednesday,450080,에코프로머티,145400.0,153700.0,144500.0,149400.0,False,0.7,,,,,,,,,
2024-02-01,54,2024,2,1,Thursday,450080,에코프로머티,147000.0,174000.0,144600.0,173600.0,False,0.7,,,,,,,,,
2024-02-02,55,2024,2,2,Friday,450080,에코프로머티,176900.0,181500.0,169300.0,176000.0,False,0.7,,,,,,,,,
2024-02-05,56,2024,2,5,Monday,450080,에코프로머티,170300.0,174000.0,164000.0,165200.0,False,0.7,,,,,,,,,
2024-02-06,57,2024,2,6,Tuesday,450080,에코프로머티,160400.0,166600.0,150700.0,159200.0,False,0.7,,,,,,,,,
2024-02-07,58,2024,2,7,Wednesday,450080,에코프로머티,163000.0,177700.0,163000.0,165500.0,False,0.7,,,,,,,,,
2024-02-08,59,2024,2,8,Thursday,450080,에코프로머티,169400.0,175300.0,163000.0,171900.0,False,0.7,,,,,,,,,
2024-02-09,60,2024,2,9,Friday,450080,에코프로머티,180000.0,209500.0,179300.0,209500.0,False,0.7,,,,,,,,,
2024-02-12,61,2024,2,12,Monday,450080,에코프로머티,180000.0,209500.0,179300.0,209500.0,False,0.7,,,,,,,,,
2024-02-13,62,2024,2,13,Tuesday,450080,에코프로머티,180000.0,209500.0,179300.0,209500.0,False,0.7,,,,,,,,,
2024-02-14,63,2024,2,14,Wednesday,450080,에코프로머티,202500.0,211500.0,193100.0,200000.0,False,0.7,,,,,,,,,
2024-02-15,64,2024,2,15,Thursday,450080,에코프로머티,199700.0,206000.0,194500.0,200500.0,False,0.7,,,,,,,,,
2024-02-16,65,2024,2,16,Friday,450080,에코프로머티,205000.0,205500.0,198000.0,198600.0,False,0.7,,,,,,,,,
2024-02-19,66,2024,2,19,Monday,450080,에코프로머티,190300.0,199900.0,187000.0,187600.0,False,0.7,,,,,,,,,
2024-02-20,67,2024,2,20,Tuesday,450080,에코프로머티,183200.0,192500.0,176800.0,190400.0,False,0.7,,,,,,,,,
2024-02-21,68,2024,2,21,Wednesday,450080,에코프로머티,187100.0,194500.0,183100.0,188100.0,False,0.7,,,,,,,,,
2024-02-22,69,2024,2,22,Thursday,450080,에코프로머티,192600.0,202500.0,190700.0,194900.0,False,0.7,,,,,,,,,
2024-02-23,70,2024,2,23,Friday,450080,에코프로머티,196000.0,202500.0,190300.0,202000.0,False,0.7,,,,,,,,,
2024-02-26,71,2024,2,26,Monday,450080,에코프로머티,204000.0,209500.0,190400.0,190600.0,False,0.7,,,,,,,,,
2024-02-27,72,2024,2,27,Tuesday,450080,에코프로머티,189200.0,197200.0,183900.0,191000.0,False,0.7,,,,,,,,,
2024-02-28,73,2024,2,28,Wednesday,450080,에코프로머티,194400.0,196800.0,186000.0,189400.0,False,0.7,,,,,,,,,
2024-02-29,74,2024,2,29,Thursday,450080,에코프로머티,194600.0,196200.0,186400.0,193100.0,False,0.7,,,,,,,,,
